time,open,high,low,close,tick_volume,spread,real_volume,sma_5,sma_20,sma_50,sma_200,ema_9,ema_12,ema_26,ema_50,ema_200,rsi_14,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,bb_width,macd,signal,histogram,tr,atr_14,plus_dm,minus_dm,plus_di_14,minus_di_14,dx,adx_14,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2025-04-28 01:30:00,3291.041,3291.041,3282.841,3288.868,3877,159,0,3296.87,3306.51515,,,3299.998470883403,3301.704760248855,3304.014014989338,3304.0128314629346,3302.852189842733,24.106898626838884,3282.841,3315.965,18.195266272189343,7.513395876732553,3306.51515,3320.8257200688254,3292.204579931175,0.008655983365946592,-2.309254740483084,0.3511824195002032,-2.660437159983287,8.26299999999992,5.446071428571453,0.0,7.255000000000109,8.716029585866526,34.55691654590513,59.71603338804295,52.41355345572109,3299.4030000000002,,,,3293.437
2025-04-28 01:35:00,3288.893,3291.094,3284.177,3284.636,2162,160,0,3292.3682,3305.6099999999997,,,3296.925976706723,3299.0787971336467,3302.5786064716094,3303.25295571929,3302.6709342224076,14.536561898652693,3282.841,3315.965,5.419031517932795,9.170284504395868,3305.6099999999997,3322.9050612968895,3288.31493870311,0.01046406641853685,-3.499809337962688,-0.4190159319923751,-3.080793405970313,6.916999999999916,5.537500000000007,0.052999999999883585,0.0,8.049621582955401,31.66011391751925,59.457692268641864,52.91670622807258,3299.304,,,,3293.221
2025-04-28 01:40:00,3284.684,3286.861,3279.148,3285.929,3491,159,0,3289.1706,3304.5030500000003,,,3294.7265813653785,3297.055751420778,3301.3453022885274,3302.573584906769,3302.5043478122343,17.430028739352096,3279.148,3315.965,18.418122063177194,14.010806617766443,3304.5030500000003,3323.848165912646,3285.1579340873545,0.011708335940344023,-4.289550867749313,-1.1931229191437627,-3.09642794860555,7.712999999999738,5.88921428571429,0.0,5.028999999999996,7.313423189744279,34.72773561326534,65.2082701905889,53.794675082538035,3297.215,,,,3294.156
2025-04-28 01:45:00,3285.988,3291.11,3285.8,3286.964,2089,159,0,3287.5002,3303.309,,,3293.174065092303,3295.50317427912,3300.2800206375255,3301.96144432219,3302.3497174857443,19.865974371434817,3279.148,3315.965,21.229323410380534,15.022158997163507,3303.309,3323.912995565501,3282.705004434499,0.012474761256365062,-4.776846358405692,-1.9098676069961487,-2.866978751409543,5.309999999999945,6.053214285714278,4.249000000000251,0.0,11.930309563142751,32.52248003336119,46.32368554849468,53.26103297296351,3295.6395,,,,3290.902
2025-04-28 01:50:00,3286.933,3291.367,3286.39,3287.606,1835,159,0,3286.8006,3302.3278,,,3292.0604520738425,3294.2882243900244,3299.341204294005,3301.3984857213195,3302.2030138291702,22.169201972002043,3279.148,3315.965,22.97308308661782,20.873509520058516,3302.3278,3323.987594950675,3280.668005049325,0.013117895171203143,-5.052979903980486,-2.538490066393016,-2.51448983758747,4.9770000000003165,6.0745000000000084,0.25700000000006185,0.0,11.52271667980897,30.563443438388855,45.24225233450742,52.68826292735951,3295.6395,3297.5565,,,3292.438
2025-04-28 01:55:00,3287.579,3288.431,3279.518,3280.9,1886,160,0,3285.207,3301.00715,,,3289.8283616590743,3292.22849756079,3297.975189161116,3300.59462353617,3301.991043542313,11.059828640169115,3279.148,3315.965,4.758671265991125,16.320359254329826,3301.00715,3324.5280834425857,3277.486216557414,0.01425076188798066,-5.746691600325903,-3.180130373179593,-2.56656122714631,8.913000000000011,6.364142857142854,0.0,6.871999999999844,10.323427898660869,35.407076048826724,54.85102062065497,52.84274561973776,3293.5915,3297.5565,,,3289.566
2025-04-28 02:00:00,3280.937,3283.346,3271.342,3275.686,3230,159,0,3283.417,3299.40145,,,3286.9998893272596,3289.683497936053,3296.3241381121443,3299.6178147700457,3301.7293018155237,7.107793692422078,3271.342,3315.767,9.778277996623698,12.503344116410881,3299.40145,3325.240283886634,3273.5626161133655,0.015662740214067827,-6.640640176091438,-3.8722323337619624,-2.7684078423294753,12.003999999999905,6.907142857142844,0.0,8.17599999999993,8.969423212931535,39.69642309908204,63.13873530350029,53.57817345429223,3287.5755,3293.6535000000003,,,3290.409
2025-04-28 02:05:00,3275.729,3279.169,3271.522,3272.805,2563,159,0,3280.7922,3297.483,,,3284.160911461808,3287.086805945891,3294.5819797334666,3298.566331837887,3301.4414978173595,6.279999154209335,3271.342,3315.282,3.3295402822024043,5.9554965149390755,3297.483,3325.265935163799,3269.7000648362014,0.016850995237154404,-7.495173787575823,-4.596820624524734,-2.8983531630510884,7.6469999999999345,7.195785714285713,0.0,0.0,8.228979569293253,36.41940478239538,63.13873530350029,54.26107072923566,3283.7129999999997,3293.6535000000003,,,3291.575
2025-04-28 02:10:00,3272.83,3273.228,3268.048,3271.204,2453,159,0,3277.6402000000003,3295.4888,,,3281.569529169447,3284.643297338831,3292.8502775309876,3297.4932992167933,3301.140627192311,6.526611875357602,3268.048,3312.131,7.159222375973499,6.755680218266534,3295.4888,3324.8412416744623,3266.136358325538,0.017813710472608598,-8.206980192156607,-5.318852538051109,-2.8881276541054977,5.180000000000291,7.157642857142881,0.0,3.47400000000016,7.7615671321465145,38.16013460196219,66.19651781596957,55.11360266400237,3279.7075,3292.0065,,,3292.612
2025-04-28 02:15:00,3271.278,3275.318,3268.954,3273.226,1744,159,0,3274.7642000000005,3293.6237499999997,,,3279.9008233355576,3282.8867900559335,3291.3966273435067,3296.5416404239777,3300.8628697078107,10.923413566739953,3268.048,3312.131,11.746024544609778,7.411595734261894,3293.6237499999997,3323.684580530076,3263.5629194699236,0.018253955407065637,-8.509837287573191,-5.957049487955526,-2.552787799617665,6.364000000000033,7.187714285714297,2.0900000000001455,0.0,9.51458750440513,35.492787788737445,57.71987394317218,55.29976489822879,3279.7075,3292.0065,,,3293.786
2025-04-28 02:20:00,3273.237,3276.403,3271.366,3274.745,1276,160,0,3273.5332,3291.9250500000003,,,3278.8696586684464,3281.634206970405,3290.16317346621,3295.6868702112724,3300.6029904072357,14.334463475848622,3268.048,3308.035,16.747943081501745,11.884396667361676,3291.9250500000003,3322.2328856133936,3261.617214386607,0.01841344207602376,-8.52896649580498,-6.471432889525418,-2.057533606279562,5.036999999999807,7.115571428571424,1.0849999999995816,0.0,10.190801546906275,33.49705375879723,53.34721068087838,55.16029673984662,3279.7075,3292.0065,,,3292.868
2025-04-28 02:25:00,3274.645,3275.908,3273.096,3274.648,886,160,0,3273.3256,3290.0263,,,3278.0253269347572,3280.559405898035,3289.0139013576018,3294.861816477497,3300.3447317962186,16.15993646223727,3268.048,3303.809,18.45585973546681,15.649942453859444,3290.0263,3319.6242002249546,3260.4283997750454,0.01799250068302167,-8.454495459566715,-6.868045403533678,-1.586450056033037,2.811999999999898,6.836499999999985,0.0,0.0,9.857559342026573,32.40169025866663,53.347210680878376,55.030790592777464,3279.7075,3292.0065,,,3293.953
2025-04-28 02:30:00,3274.691,3278.923,3272.231,3276.584,2525,159,0,3274.0814,3288.1576499999996,,,3277.737061547806,3279.947804990645,3288.093167923705,3294.1450393607324,3300.108306604217,23.710211643181466,3268.048,3296.084,30.446568697389214,21.88345717145259,3288.1576499999996,3316.0648252122346,3260.2504747877647,0.0169743535333441,-8.145362933059914,-7.123508909438925,-1.021854023620989,6.6919999999995525,6.701214285714221,3.0149999999998727,0.0,12.579141724056583,29.896198797371326,40.769672145603295,54.012139275122166,3279.7075,3292.0065,,,3291.796
2025-04-28 02:35:00,3276.655,3280.803,3276.383,3279.324,1674,160,0,3275.7054,3286.41595,,,3278.054449238245,3279.851834992084,3287.443599929357,3293.5638221309,3299.9014975832793,32.754582186566864,3268.048,3291.367,48.35541832840214,32.41928225375272,3286.41595,3311.7170601439416,3261.1148398560586,0.0153973876276626,-7.591764937272728,-7.2171601150056865,-0.3746048222670417,4.420000000000073,6.589214285714239,1.8800000000001091,0.0,14.140812430114282,28.337582956492202,33.42115538303546,52.541354711401695,3278.2394999999997,3292.0065,,,3296.627
2025-04-28 02:40:00,3279.348,3283.3,3279.272,3280.144,1367,159,0,3277.089,3284.88465,,,3278.4723593905965,3279.8967834548403,3286.9028888234784,3293.037554596355,3299.704905567525,36.676033966643764,3268.048,3291.367,51.87186414511681,43.55795039030272,3284.88465,3307.5493191921487,3262.2199808078512,0.013799369906123626,-7.006105368638146,-7.174949165732179,0.1688437970940333,4.028000000000247,6.286714285714262,2.4970000000002983,0.0,16.469912838229185,26.958257334432815,24.151016389831767,50.51347340271813,3275.697,3292.0065,,,3298.064
2025-04-28 02:45:00,3280.255,3286.221,3279.742,3284.303,1346,159,0,3279.0006000000003,3283.6527,,,3279.6384875124772,3280.5746629233263,3286.7103044661835,3292.6950230435573,3299.5516527758086,49.49028011633233,3268.048,3291.367,69.70710579355813,56.6447960890257,3283.6527,3303.2874841299986,3264.0179158700016,0.011959111345726957,-6.135641542857229,-6.96708764115719,0.8314460982999607,6.4789999999998145,6.25542857142854,2.9209999999998217,0.0,18.694929344515536,24.862005931340903,14.158655901219412,47.91670072403965,3277.1345,3292.0065,,,3298.901
2025-04-28 02:50:00,3284.26,3286.37,3282.663,3283.149,1184,159,0,3280.7008,3282.4528999999993,,,3280.340590009982,3280.970714781276,3286.446504135355,3292.3206691987116,3299.3884423004274,45.726495726495344,3268.048,3291.367,64.75835155881403,62.11244049916299,3282.4528999999993,3298.680347221494,3266.225452778505,0.00988739075067579,-5.475789354079097,-6.668827983741572,1.1930386296624746,3.70699999999988,5.969285714285694,0.14899999999988722,0.0,18.023935043764617,23.72526396358975,13.656139651495616,45.4695177902865,3277.209,3292.0065,,,3298.238
2025-04-28 02:55:00,3283.174,3283.263,3280.778,3280.778,914,160,0,3281.5396,3281.3959499999996,,,3280.428072007986,3280.9410663533877,3286.0266149401436,3291.8680155046445,3299.2032637700754,40.865867343925025,3268.048,3291.367,54.59067713023625,63.0187114942028,3281.3959499999996,3294.7921705270955,3267.9997294729037,0.00816495219182307,-5.085548586755976,-6.352172104344453,1.2666235175884761,2.4850000000001273,5.767499999999992,0.0,1.8850000000002183,17.448017501720265,25.39096597005071,18.541402770596797,43.54608100316581,3277.6620000000003,3292.0065,,,3297.347
2025-04-28 03:00:00,3280.825,3284.768,3280.3,3284.11,855,159,0,3282.4968,3280.83565,,,3281.164457606389,3281.4285946067125,3285.884643463096,3291.5637796025017,3299.05308204102,45.21777194134367,3268.048,3288.431,78.8009615856358,66.04999675822869,3280.83565,3292.6209976785935,3269.0503023214064,0.007184357240566776,-4.456048856383404,-5.972947454752243,1.5168985983688392,4.467999999999847,5.731142857142816,1.5050000000001091,0.0,18.394011938743205,23.91155136452589,13.042113128786367,41.36722615499585,3278.868,3291.9075,,,3296.645
2025-04-28 03:05:00,3284.112,3286.104,3283.867,3284.021,899,160,0,3283.2722000000003,3280.4815000000003,,,3281.7357660851117,3281.82742620568,3285.7465957991626,3291.2679843239725,3298.9035090853877,55.21296141640245,3268.048,3286.37,87.17934723283653,73.52366198290285,3280.4815000000003,3291.358298029222,3269.6047019707785,0.006631220465179788,-3.9191695934828203,-5.562191882498359,1.6430222890155388,2.2369999999996253,5.254285714285645,1.3359999999997854,0.0,19.65284320952628,23.183231502830786,8.241624184781061,39.00111172855193,3279.3005000000003,3291.665,,,3297.256
2025-04-28 03:10:00,3284.026,3285.214,3281.286,3283.142,1283,159,0,3283.04,3280.1952000000006,,,3282.0170128680898,3282.029668327883,3285.5536627770025,3290.949318272052,3298.746678149215,64.56249999999942,3268.048,3286.37,82.38183604409974,82.78738162085736,3280.1952000000006,3290.424703431899,3269.965696568102,0.006237130907269538,-3.5239944491195274,-5.154552395822593,1.6305579467030658,3.9279999999998836,4.677428571428501,0.0,2.581000000000131,18.582533412874373,25.49915072204685,15.69045612686376,37.33606489985992,3279.3005000000003,3290.0895,,,3297.525
2025-04-28 03:15:00,3283.197,3292.197,3282.444,3289.863,1579,160,0,3284.3828000000003,3280.45655,,,3283.586210294472,3283.2347962774393,3285.872872941669,3290.906717555501,3298.65828334176,78.97078804347865,3268.048,3292.197,90.33500351981343,86.63206226558323,3280.45655,3291.40554748307,3269.5075525169295,0.0066752888301906295,-2.6380766642296294,-4.651257249504001,2.0131805852743714,9.753000000000156,4.827857142857089,6.983000000000175,0.0,25.321598466552164,22.257853745772472,6.439218146328472,35.129147274607675,3284.29,3290.0895,,,3297.471
2025-04-28 03:20:00,3289.905,3294.031,3289.269,3292.794,1095,159,0,3286.786,3280.7998,,,3285.427768235578,3284.705443003987,3286.385549020064,3290.980728631756,3298.599932263733,85.08287292817631,3268.954,3294.031,95.06719304541974,89.26134420311098,3280.7998,3292.8465610427497,3268.75303895725,0.007343795279888733,-1.6801060160769339,-4.057027002818588,2.376920986741654,4.762000000000171,4.797999999999937,1.8339999999998327,0.0,26.148071408782243,20.86337011459063,11.241308760047694,33.42287309499625,3286.6515,3288.0415,,,3297.97
2025-04-28 03:25:00,3292.755,3295.175,3291.466,3292.789,901,160,0,3288.5218,3281.09105,,,3286.9000145884625,3285.94906715722,3286.8598787222813,3291.0516412344323,3298.542112042204,84.01905888081296,3271.366,3295.175,89.97857952874986,91.79359203132769,3281.09105,3294.0150233905665,3268.1670766094335,0.007877851113315808,-0.9108115650615218,-3.4277839152671747,2.516972350205653,3.7090000000002874,4.6083571428570975,1.1440000000002328,0.0,26.382521637058883,19.821716050739337,14.19957543862291,32.0497804052553,3287.4585,3285.9285,,,3291.801
2025-04-28 03:30:00,3292.762,3293.365,3290.688,3291.387,744,160,0,3289.995,3281.2801,,,3287.79741167077,3286.7856722099555,3287.1952210391496,3291.064792558572,3298.4709168975055,79.05782930576949,3272.231,3295.175,83.49023709902363,89.51200322439774,3281.2801,3294.7061970054615,3267.8540029945384,0.00818345072428382,-0.4095488291941365,-2.8241368980525676,2.414588068858431,2.67699999999968,4.4397857142856605,0.0,0.7779999999997926,25.396931128427568,20.166926187394715,11.478406897777521,30.5803965832926,3287.7375,3282.066,,,3288.22
2025-04-28 03:35:00,3291.408,3294.277,3289.792,3293.649,996,160,0,3292.0964,3281.9175499999997,,,3288.9677293366162,3287.841568793039,3287.6732787399537,3291.1661340268633,3298.4229376248936,80.84477776695527,3272.231,3295.175,93.34902370990108,88.9392801125582,3281.9175499999997,3296.433992546301,3267.4011074536984,0.008846317632995551,0.16829005308545675,-2.225651507824963,2.3939415609104198,4.485000000000127,4.559285714285677,0.9120000000002619,0.0,25.077252103865277,18.893451623055242,14.063455793690377,29.400615098321012,3287.7375,3281.6115,,,3292.956
2025-04-28 03:40:00,3293.661,3294.129,3292.484,3293.437,525,160,0,3292.8112,3282.8051,,,3289.861583469293,3288.702404363341,3288.100221055513,3291.2551875944373,3298.373326305243,78.97994978849252,3276.383,3295.175,90.75138356747419,89.19688145879964,3282.8051,3297.8773076600423,3267.7328923399577,0.009182517512259436,0.6021833078279997,-1.6600845446943706,2.2622678525223705,1.6449999999999818,4.198785714285707,0.0,0.0,24.466986096628666,18.433671132068238,14.063455793690387,28.305103719418824,3287.7375,3281.6115,,,3293.011
2025-04-28 03:45:00,3293.394,3294.302,3292.448,3293.221,513,160,0,3292.8966,3283.8259,,,3290.5334667754346,3289.397572922827,3288.4795380143637,3291.3322782770083,3298.322059376833,76.16841788121869,3279.272,3295.175,87.71301012387507,90.60447246708344,3283.8259,3298.811596182134,3268.8402038178656,0.009126973620699096,0.9180349084631416,-1.1444606540628683,2.06249556252601,1.8540000000002692,4.015500000000007,0.1730000000002292,0.0,24.032744501452587,17.90481495459725,14.61203185482777,27.32702715766232,3288.2305,3281.6115,,,3295.08
2025-04-28 03:50:00,3293.123,3294.428,3292.617,3294.156,512,159,0,3293.1699999999996,3284.9735,3293.598,,3291.2579734203478,3290.1296386270074,3288.900016679966,3291.4430124622236,3298.2806060497005,76.27118644067818,3279.742,3295.175,93.39726559968746,90.62055309701225,3284.9735,3299.394037759156,3270.552962240844,0.008779698076198243,1.2296219470413234,-0.66964413384203,1.8992660808833535,1.8109999999996944,3.857142857142825,0.12599999999974898,0.0,23.53251024853675,17.380278259479077,15.037430137161875,26.449198799055146,3288.2305,3281.6115,,,3292.825
2025-04-28 03:55:00,3294.157,3294.37,3290.328,3290.902,1131,159,0,3293.0729999999994,3285.8572999999997,3293.37432,,3291.1867787362785,3290.2484634536218,3289.0483117407093,3291.4217962872344,3298.207187084032,62.80712649924345,3280.3,3295.175,71.27394957983101,84.12807510113117,3285.8572999999997,3299.385382885927,3272.3292171140724,0.008234126835591573,1.2001517129124295,-0.2956849644911381,1.4958366774035676,4.041999999999916,3.6830714285714032,0.0,2.2890000000002146,21.984462230961995,19.962282605576878,4.820826105256306,24.90431503521237,3288.8095000000003,3281.6115,,,3294.238
2025-04-28 04:00:00,3290.894,3293.374,3290.774,3292.438,632,159,0,3292.8308000000006,3286.7419500000005,3293.17686,,3291.437022989023,3290.585315229988,3289.299399759916,3291.4616474132254,3298.149782237425,67.76439089692144,3280.3,3295.175,81.59999999999947,82.09040505983931,3286.7419500000005,3299.5026063512973,3273.9812936487037,0.0077649274238257735,1.2859154700718136,0.020635122421452212,1.2652803476503613,2.599999999999909,3.603999999999977,0.0,0.0,21.026296408511662,19.092251001900866,4.820826105256308,23.46978011164408,3292.2219999999998,3281.6115,3296.598,,3292.333
2025-04-28 04:05:00,3292.444,3292.728,3289.155,3289.566,583,160,0,3292.0566,3287.48785,3292.9134000000004,,3291.0628183912186,3290.4284975022974,3289.3191479258485,3291.3873082989817,3298.0643714688936,66.49027996697431,3280.3,3295.175,62.29243697478737,71.72212885153928,3287.48785,3298.9498922590165,3276.0258077409835,0.0069731313282368305,1.109349576448949,0.23837801322695157,0.8709715632219974,3.5729999999998654,3.6817142857142438,0.0,1.6189999999996871,19.752248604574675,20.680989829458223,2.2969746200240584,21.957436862242652,3292.165,3281.6115,3295.574,,3294.8
2025-04-28 04:10:00,3289.519,3291.934,3289.185,3290.409,813,160,0,3291.4941999999996,3288.1791,3292.56022,,3290.932054712975,3290.4254978865597,3289.3998777091188,3291.3489432676492,3297.9881986184573,63.03762884464117,3281.286,3295.175,65.6850745194036,69.85917049806348,3288.1791,3298.4811703264268,3277.877029673573,0.006266124814446348,1.025620177440942,0.39582644606974965,0.6297937313711923,2.749000000000251,3.5589285714285586,0.0,0.0,18.807988380199973,19.69233094369813,2.2969746200240606,20.553118130655612,3291.7915000000003,3281.6115,3290.6145,,3292.679
