time,open,high,low,close,tick_volume,spread,real_volume,sma_5,sma_20,sma_50,sma_200,ema_9,ema_12,ema_26,ema_50,ema_200,rsi_14,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,bb_width,macd,signal,histogram,tr,atr_14,plus_dm,minus_dm,plus_di_14,minus_di_14,dx,adx_14,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2025-04-28 05:05:00,93957.21,94081.05,93935.05,94055.55,1828,2898,0,94019.826,93968.1245,93573.49859999999,,94013.84818062144,93997.77223664791,93880.71476116273,93740.42827027381,93615.97164595984,61.87418929377299,93836.26,94180.55,63.69339800749454,54.204770939261834,93968.1245,94156.75799643665,93779.49100356337,0.004014840084131714,117.05747548518411,136.83931247753375,-19.78183699234964,146.0,112.53500000000142,0.0,10.989999999990687,24.61257307105994,6.831193150178007,56.549777770806365,55.16349477026574,94057.8,93818.8,93266.46250000001,,94559.48
2025-04-28 05:10:00,94056.72,94193.08,94055.86,94125.93,1868,2898,0,94031.28799999999,93982.60949999999,93585.63479999999,,94036.26454449716,94017.48881562517,93898.87885292846,93755.54598516504,93621.04585843785,59.845475627395935,93883.39,94193.08,78.31702670412082,60.78889668929353,93982.60949999999,94173.08118215833,93792.13781784165,0.004053338871343904,118.60996269670432,133.19344252136787,-14.583479824663556,137.52999999999884,113.91928571428642,112.02999999999884,0.0,29.02176947760424,6.301339460060867,64.32171657834039,55.8176534708425,94064.065,93825.065,93315.61,,94623.58
2025-04-28 05:15:00,94125.93,94161.78,94070.39,94127.72,1657,2898,0,94056.912,93995.285,93601.9234,,94054.55563559773,94034.44745937514,93915.83004900784,93770.14104457032,93626.08739218475,65.03866908711059,93885.62,94193.08,78.7419501723804,73.58412496133191,93995.285,94189.09482686514,93801.47517313487,0.00412382018662186,118.61741036729654,130.2782360905536,-11.660825723257062,91.38999999999942,112.76642857142932,0.0,0.0,27.495580844949867,5.969966396751868,64.32171657834039,56.42508654994949,94064.065,93834.5,93334.2675,,94652.22
2025-04-28 05:20:00,94127.75,94175.54,94084.03,94106.38,1801,2898,0,94074.56,94007.511,93617.4988,,94064.92050847819,94045.51400408665,93929.94486019245,93783.32688595972,93630.86642310828,59.74290390833996,93914.58,94193.08,68.86894075404054,75.30930587684725,94007.511,94196.67595145498,93818.34604854502,0.004024464629320502,115.56914389420126,127.33641765128314,-11.767273757081881,91.50999999999476,111.1385714285716,13.759999999994761,0.0,26.826980766753866,5.649593276424054,65.20819425772643,57.05245138621927,94064.065,93881.485,93350.205,,94695.43
2025-04-28 05:25:00,94105.76,94336.13,94070.77,94097.59,1873,2898,0,94102.634,94018.559,93634.86280000002,,94071.45440678255,94053.52569576564,93942.36301869672,93795.65092964757,93635.51043879875,55.845684703211894,93935.05,94336.13,40.52558093148322,62.712157285968054,94018.559,94201.23747715825,93835.88052284173,0.0038860088710413157,111.16267706891813,124.10166953481014,-12.938992465892014,265.3600000000006,120.48928571428613,160.59000000001106,0.0,31.662672193104648,4.838698771476187,73.48757789853192,58.2263889942416,94135.59,94012.23000000001,93430.1925,,94633.03
2025-04-28 05:30:00,94097.52,94121.41,94020.77,94032.32,1829,2898,0,94097.98799999998,94028.4135,93655.6774,,94063.62752542605,94050.26328103247,93949.02649879326,93804.93206966139,93639.45879264156,49.96545493197349,93935.05,94336.13,24.252019547223412,44.54884707758239,94028.4135,94189.4312453804,93867.39575461959,0.003424874235071642,101.2367822392116,119.52869207569044,-18.291909836478837,100.63999999999942,119.41000000000038,0.0,50.0,29.90930319917156,7.321967233666187,60.66764765991839,58.40076461321852,94135.59,94023.44,93464.115,,94745.14
2025-04-28 05:35:00,94032.32,94094.4,94012.21,94063.31,1766,2898,0,94085.464,94039.695,93676.08480000001,,94063.56402034084,94052.27046856594,93957.4919433271,93815.06453751781,93643.6762175904,43.20146000814397,93935.05,94336.13,31.978657624412637,32.252086034373086,94039.695,94173.81587705939,93905.57412294063,0.002852431136859393,94.77852523884212,114.57865870832077,-19.800133469478652,82.18999999998778,115.80428571428534,0.0,8.559999999997672,28.520270609492954,7.465607281628718,58.50812752593366,58.40843339269817,94135.59,94032.515,93476.2,,94665.38
2025-04-28 05:40:00,94063.14,94179.7,94062.55,94150.21,1742,2898,0,94089.962,94049.485,93701.474,,94080.89321627267,94067.33808878656,93971.7673549325,93828.20749683084,93648.71635472881,58.41495853544154,93935.05,94336.13,53.64515807320299,36.625278414946344,94049.485,94185.95793766828,93913.01206233172,0.002902151727216386,95.57073385406693,110.77707373747002,-15.20633988340309,117.14999999999418,112.80499999999925,85.30000000000291,0.0,31.467655797171386,6.968816888330354,63.738520205268486,58.789153879310334,94135.59,94036.27,93550.425,,94699.3
2025-04-28 05:45:00,94149.84,94159.49,94071.99,94120.66,1751,2898,0,94092.818,94061.22699999998,93724.30200000001,,94088.84657301813,94075.54145974248,93982.7964397523,93839.67622244533,93653.41231139818,54.0336513767182,93935.05,94336.13,46.27755061334391,43.967122103653175,94061.22699999998,94177.29436249183,93945.15963750814,0.0024679108745166976,92.74501999017957,107.17066298801194,-14.42564299783237,87.5,113.86642857142786,0.0,0.0,29.86891541501225,6.6147603597138245,63.73852020526849,59.1426800454502,94135.59,94036.27,93550.425,,94677.64
2025-04-28 05:50:00,94120.61,94261.24,94108.85,94227.13,1836,2898,0,94118.726,94074.586,93750.54560000001,,94116.50325841452,94098.86277362825,94000.89522199288,93854.87048823178,93659.12094511562,64.02450212417722,93935.05,94336.13,72.82337688241759,57.58202852298816,94074.586,94202.47392139182,93946.69807860817,0.002718862273639477,97.96755163537455,105.33004071748447,-7.362489082109917,152.38999999999942,119.5042857142845,101.75,0.0,33.07925163419094,6.039278412616444,69.12318328224437,59.855573133792646,94174.17000000001,94062.36,93550.425,,94747.2
